Sex,Race/Ethnicity,Age,Stage,AgeadjustedRateper100000,Age-adjusted Rate Standard Error,Age-adjusted Rate Lower Confidence Interval,Age-adjusted Rate Upper Confidence Interval
Male,Black (includes Hispanic),Ages 75+,Distant,50.0076,2.1734,45.8379,54.4562
Male,Black (includes Hispanic),Ages 75+,Unstaged,13.4022,1.1398,11.2615,15.8303
Male,Black (includes Hispanic),Ages < 20,All Stages,-,-,-,-
Male,Black (includes Hispanic),Ages < 20,Localized,-,-,-,-
Male,Black (includes Hispanic),Ages < 20,Regional,-,-,-,-
Male,Black (includes Hispanic),Ages < 20,Distant,-,-,-,-
Male,Black (includes Hispanic),Ages < 20,Unstaged,-,-,-,-
Male,Hispanic (any race),All Ages,All Stages,12.0488,0.2024,11.6552,12.451
Male,Hispanic (any race),All Ages,Localized,1.2646,0.0673,1.1362,1.4021
Male,Hispanic (any race),All Ages,Regional,3.247,0.1041,3.0462,3.4564
Male,Hispanic (any race),All Ages,Distant,6.355,0.1449,6.0741,6.6443
Male,Hispanic (any race),All Ages,Unstaged,1.1822,0.068,1.0527,1.3213
Male,Hispanic (any race),Ages < 50,All Stages,0.9663,0.0483,0.8739,1.0652
Male,Hispanic (any race),Ages < 50,Localized,0.1328,0.0176,0.1005,0.1716
Male,Hispanic (any race),Ages < 50,Regional,0.2621,0.0251,0.2151,0.3156
Male,Hispanic (any race),Ages < 50,Distant,0.5021,0.035,0.4358,0.575
Male,Hispanic (any race),Ages < 50,Unstaged,0.0694,0.0129,0.0464,0.0991
Male,Hispanic (any race),Ages 50-64,All Stages,18.7928,0.4892,17.846,19.7766
Male,Hispanic (any race),Ages 50-64,Localized,1.5051,0.1381,1.2466,1.8014
Male,Hispanic (any race),Ages 50-64,Regional,5.2741,0.2589,4.7789,5.8067
Male,Hispanic (any race),Ages 50-64,Distant,10.9092,0.3731,10.1901,11.6655
Male,Hispanic (any race),Ages 50-64,Unstaged,1.1044,0.1185,0.8843,1.3624
Male,Hispanic (any race),Ages 65+,All Stages,67.502,1.4671,64.6569,70.4402
Male,Hispanic (any race),Ages 65+,Localized,7.46,0.4964,6.5188,8.4979
Male,Hispanic (any race),Ages 65+,Regional,17.9328,0.7504,16.4921,19.4664
Male,Hispanic (any race),Ages 65+,Distant,34.4631,1.0387,32.4572,36.5613
Male,Hispanic (any race),Ages 65+,Unstaged,7.646,0.5138,6.672,8.7194
Male,Hispanic (any race),Ages <15,All Stages,-,-,-,-
Male,Hispanic (any race),Ages <15,Localized,-,-,-,-
Male,Hispanic (any race),Ages <15,Regional,-,-,-,-
Male,Hispanic (any race),Ages <15,Distant,-,-,-,-
Male,Hispanic (any race),Ages <15,Unstaged,-,-,-,-
Male,Hispanic (any race),Ages 15-39,All Stages,0.4395,0.0437,0.3581,0.5332
Male,Hispanic (any race),Ages 15-39,Localized,0.0937,0.0198,0.059,0.1407
Male,Hispanic (any race),Ages 15-39,Regional,0.1095,0.0216,0.0713,0.1602
Male,Hispanic (any race),Ages 15-39,Distant,0.207,0.0304,0.1518,0.2749
Male,Hispanic (any race),Ages 15-39,Unstaged,-,-,-,-
Male,Hispanic (any race),Ages 40-64,All Stages,11.043,0.2623,10.5347,11.5693
Male,Hispanic (any race),Ages 40-64,Localized,0.945,0.0765,0.8011,1.1073
Male,Hispanic (any race),Ages 40-64,Regional,3.0858,0.1386,2.8201,3.3696
Male,Hispanic (any race),Ages 40-64,Distant,6.3364,0.1989,5.9525,6.7385
Male,Hispanic (any race),Ages 40-64,Unstaged,0.6758,0.0648,0.5548,0.8153
Male,Hispanic (any race),Ages 65-74,All Stages,53.9018,1.6091,50.7937,57.1492
Male,Hispanic (any race),Ages 65-74,Localized,4.4139,0.4554,3.5667,5.402
Male,Hispanic (any race),Ages 65-74,Regional,15.3809,0.8564,13.7481,17.1536
Male,Hispanic (any race),Ages 65-74,Distant,30.8967,1.2216,28.5486,33.3851
Male,Hispanic (any race),Ages 65-74,Unstaged,3.2103,0.3953,2.4825,4.0827
Male,Hispanic (any race),Ages 75+,All Stages,82.3836,2.5178,77.522,87.4704
Male,Hispanic (any race),Ages 75+,Localized,10.7931,0.9124,9.0791,12.7368
Male,Hispanic (any race),Ages 75+,Regional,20.7251,1.2615,18.3262,23.3514
Male,Hispanic (any race),Ages 75+,Distant,38.3656,1.716,35.0755,41.8817
Male,Hispanic (any race),Ages 75+,Unstaged,12.4997,0.9853,10.6431,14.5865
Male,Hispanic (any race),Ages < 20,All Stages,-,-,-,-
Male,Hispanic (any race),Ages < 20,Localized,-,-,-,-
Male,Hispanic (any race),Ages < 20,Regional,-,-,-,-
Male,Hispanic (any race),Ages < 20,Distant,-,-,-,-
Male,Hispanic (any race),Ages < 20,Unstaged,-,-,-,-
Male,Non-Hispanic White,All Ages,All Stages,15.1304,0.0878,14.9588,15.3036
Male,Non-Hispanic White,All Ages,Localized,1.6925,0.0298,1.6346,1.7521
Male,Non-Hispanic White,All Ages,Regional,4.5096,0.0478,4.4164,4.6044
Male,Non-Hispanic White,All Ages,Distant,7.6194,0.062,7.4983,7.7421
Male,Non-Hispanic White,All Ages,Unstaged,1.3089,0.0263,1.2579,1.3615
Male,Non-Hispanic White,Ages < 50,All Stages,1.3218,0.0362,1.2519,1.3946
Male,Non-Hispanic White,Ages < 50,Localized,0.1985,0.0141,0.1717,0.2282
Male,Non-Hispanic White,Ages < 50,Regional,0.4121,0.0201,0.3736,0.4535
Male,Non-Hispanic White,Ages < 50,Distant,0.6545,0.0254,0.6056,0.7062
Male,Non-Hispanic White,Ages < 50,Unstaged,0.0567,0.0076,0.0429,0.0737
Male,Non-Hispanic White,Ages 50-64,All Stages,23.7322,0.2526,23.2397,24.2325
Male,Non-Hispanic White,Ages 50-64,Localized,2.16,0.0764,2.0128,2.3152
Male,Non-Hispanic White,Ages 50-64,Regional,7.4824,0.1418,7.207,7.7657
Male,Non-Hispanic White,Ages 50-64,Distant,12.9404,0.1864,12.5775,13.3111
Male,Non-Hispanic White,Ages 50-64,Unstaged,1.1494,0.0556,1.0431,1.2638
Male,Non-Hispanic White,Ages 65+,All Stages,83.9889,0.5916,82.8334,85.1564
Male,Non-Hispanic White,Ages 65+,Localized,9.6925,0.202,9.3006,10.0966
Male,Non-Hispanic White,Ages 65+,Regional,24.4437,0.3184,23.8236,25.0759
Male,Non-Hispanic White,Ages 65+,Distant,41.185,0.4133,40.3788,42.0032
Male,Non-Hispanic White,Ages 65+,Unstaged,8.6677,0.1922,8.2951,9.0525
Male,Non-Hispanic White,Ages <15,All Stages,-,-,-,-
Male,Non-Hispanic White,Ages <15,Localized,-,-,-,-
Male,Non-Hispanic White,Ages <15,Regional,-,-,-,-
Male,Non-Hispanic White,Ages <15,Distant,-,-,-,-
Male,Non-Hispanic White,Ages <15,Unstaged,-,-,-,-
Male,Non-Hispanic White,Ages 15-39,All Stages,0.5781,0.0356,0.5103,0.652
Male,Non-Hispanic White,Ages 15-39,Localized,0.1412,0.0174,0.1092,0.1794
Male,Non-Hispanic White,Ages 15-39,Regional,0.1495,0.0181,0.1161,0.1893
Male,Non-Hispanic White,Ages 15-39,Distant,0.2593,0.024,0.2143,0.3106
Male,Non-Hispanic White,Ages 15-39,Unstaged,-,-,-,-
Male,Non-Hispanic White,Ages 40-64,All Stages,14.1713,0.1455,13.8875,14.4598
Male,Non-Hispanic White,Ages 40-64,Localized,1.363,0.046,1.2744,1.4565
Male,Non-Hispanic White,Ages 40-64,Regional,4.4984,0.0821,4.3389,4.6626
Male,Non-Hispanic White,Ages 40-64,Distant,7.6404,0.1064,7.4332,7.8522
Male,Non-Hispanic White,Ages 40-64,Unstaged,0.6694,0.0315,0.6091,0.7345
Male,Non-Hispanic White,Ages 65-74,All Stages,66.3092,0.6721,64.9984,67.6397
Male,Non-Hispanic White,Ages 65-74,Localized,6.5995,0.2124,6.1898,7.0292
Male,Non-Hispanic White,Ages 65-74,Regional,21.2144,0.3802,20.4757,21.9728
Male,Non-Hispanic White,Ages 65-74,Distant,34.8071,0.4863,33.8604,35.7736
Male,Non-Hispanic White,Ages 65-74,Unstaged,3.6881,0.1597,3.3817,4.0147
Male,Non-Hispanic White,Ages 75+,All Stages,103.3342,0.997,101.3893,105.307
Male,Non-Hispanic White,Ages 75+,Localized,13.0768,0.3535,12.3932,13.7884
Male,Non-Hispanic White,Ages 75+,Regional,27.9773,0.5212,26.965,29.0178
Male,Non-Hispanic White,Ages 75+,Distant,48.1637,0.6827,46.8349,49.5205
Male,Non-Hispanic White,Ages 75+,Unstaged,14.1163,0.3625,13.4147,14.8453
Male,Non-Hispanic White,Ages < 20,All Stages,-,-,-,-
Male,Non-Hispanic White,Ages < 20,Localized,-,-,-,-
Male,Non-Hispanic White,Ages < 20,Regional,-,-,-,-
Male,Non-Hispanic White,Ages < 20,Distant,-,-,-,-
Male,Non-Hispanic White,Ages < 20,Unstaged,-,-,-,-
Male,White (includes Hispanic),All Ages,All Stages,14.779,0.0809,14.6209,14.9385
Male,White (includes Hispanic),All Ages,Localized,1.6359,0.0273,1.5829,1.6902
Male,White (includes Hispanic),All Ages,Regional,4.3576,0.0438,4.2722,4.4442
Male,White (includes Hispanic),All Ages,Distant,7.4827,0.0573,7.3709,7.5959
Male,White (includes Hispanic),All Ages,Unstaged,1.3028,0.0246,1.255,1.3521
Male,White (includes Hispanic),Ages < 50,All Stages,1.2415,0.03,1.1835,1.3016
Male,White (includes Hispanic),Ages < 50,Localized,0.1778,0.0113,0.1563,0.2014
Male,White (includes Hispanic),Ages < 50,Regional,0.3796,0.0166,0.3478,0.4134
Male,White (includes Hispanic),Ages < 50,Distant,0.6236,0.0212,0.5827,0.6666
Male,White (includes Hispanic),Ages < 50,Unstaged,0.0605,0.0066,0.0482,0.075
Male,White (includes Hispanic),Ages 50-64,All Stages,23.0194,0.2277,22.5753,23.47
Male,White (includes Hispanic),Ages 50-64,Localized,2.0654,0.0683,1.9336,2.2039
Male,White (includes Hispanic),Ages 50-64,Regional,7.1688,0.1271,6.9219,7.4224
Male,White (includes Hispanic),Ages 50-64,Distant,12.6434,0.1687,12.3149,12.9784
Male,White (includes Hispanic),Ages 50-64,Unstaged,1.1418,0.0506,1.0448,1.2455
Male,White (includes Hispanic),Ages 65+,All Stages,82.5137,0.5544,81.4307,83.6075
Male,White (includes Hispanic),Ages 65+,Localized,9.4748,0.189,9.108,9.8526
Male,White (includes Hispanic),Ages 65+,Regional,23.7987,0.2969,23.2204,24.3878
Male,White (includes Hispanic),Ages 65+,Distant,40.6329,0.3879,39.8761,41.4005
Male,White (includes Hispanic),Ages 65+,Unstaged,8.6072,0.1815,8.2551,8.9704
Male,White (includes Hispanic),Ages <15,All Stages,-,-,-,-
Male,White (includes Hispanic),Ages <15,Localized,-,-,-,-
Male,White (includes Hispanic),Ages <15,Regional,-,-,-,-
Male,White (includes Hispanic),Ages <15,Distant,-,-,-,-
Male,White (includes Hispanic),Ages <15,Unstaged,-,-,-,-
Male,White (includes Hispanic),Ages 15-39,All Stages,0.5384,0.0286,0.4838,0.5972
Male,White (includes Hispanic),Ages 15-39,Localized,0.1213,0.0133,0.0965,0.1503
Male,White (includes Hispanic),Ages 15-39,Regional,0.1419,0.0147,0.1147,0.1735
Male,White (includes Hispanic),Ages 15-39,Distant,0.2471,0.0195,0.2103,0.2883
Male,White (includes Hispanic),Ages 15-39,Unstaged,0.0281,0.0065,0.0168,0.0438
Male,White (includes Hispanic),Ages 40-64,All Stages,13.6734,0.1287,13.4223,13.9283
Male,White (includes Hispanic),Ages 40-64,Localized,1.2923,0.0401,1.2149,1.3735
Male,White (includes Hispanic),Ages 40-64,Regional,4.2718,0.072,4.1318,4.4155
Male,White (includes Hispanic),Ages 40-64,Distant,7.4346,0.0947,7.2502,7.6227
Male,White (includes Hispanic),Ages 40-64,Unstaged,0.6747,0.0286,0.6199,0.7333
Male,White (includes Hispanic),Ages 65-74,All Stages,65.1645,0.6275,63.9403,66.4061
Male,White (includes Hispanic),Ages 65-74,Localized,6.3635,0.1963,5.9845,6.7602
Male,White (includes Hispanic),Ages 65-74,Regional,20.6179,0.3529,19.9319,21.3213
Male,White (includes Hispanic),Ages 65-74,Distant,34.5258,0.4564,33.637,35.432
Male,White (includes Hispanic),Ages 65-74,Unstaged,3.6573,0.1498,3.3695,3.9628
Male,White (includes Hispanic),Ages 75+,All Stages,101.4976,0.9361,99.671,103.3491
Male,White (includes Hispanic),Ages 75+,Localized,12.8792,0.3325,12.2358,13.5477
Male,White (includes Hispanic),Ages 75+,Regional,27.2792,0.4873,26.3325,28.2512
Male,White (includes Hispanic),Ages 75+,Distant,47.3155,0.6409,46.0677,48.5884
Male,White (includes Hispanic),Ages 75+,Unstaged,14.0236,0.343,13.3593,14.7126
Male,White (includes Hispanic),Ages < 20,All Stages,0.0299,0.0072,0.0174,0.0478
Male,White (includes Hispanic),Ages < 20,Localized,-,-,-,-
Male,White (includes Hispanic),Ages < 20,Regional,-,-,-,-
Male,White (includes Hispanic),Ages < 20,Distant,-,-,-,-
Male,White (includes Hispanic),Ages < 20,Unstaged,-,-,-,-
